Sample ID	User ID	Date 	Time 	ng/ul 	A260 	A280 	260/280 	260/230 	Constant 	Cursor Pos.	Cursor abs.	340 raw
eiwy A	Default	12/3/2015	5:50 PM	183.03	4.576	2.255	2.03	1.97	40.00	230	2.317	-0.037
eiwy B	Default	12/3/2015	5:51 PM	209.75	5.244	2.573	2.04	2.00	40.00	230	2.624	-0.031
eiwy C	Default	12/3/2015	5:52 PM	169.76	4.244	2.086	2.03	1.90	40.00	230	2.236	-0.041
eiwy D	Default	12/3/2015	5:53 PM	211.64	5.291	2.597	2.04	2.05	40.00	230	2.582	-0.029
guss A	Default	12/3/2015	5:54 PM	245.82	6.146	2.996	2.05	2.03	40.00	230	3.032	-0.033
guss B	Default	12/3/2015	5:55 PM	282.44	7.061	3.470	2.03	2.05	40.00	230	3.446	-0.034
guss C	Default	12/3/2015	5:55 PM	160.32	4.008	1.963	2.04	1.94	40.00	230	2.070	-0.032
guss D	Default	12/3/2015	5:56 PM	202.75	5.069	2.496	2.03	1.93	40.00	230	2.631	-0.041
